noun_id,winner_address,winning_bid_eth
450,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
451,0x4afd76ec6a55f24873bc6e93beac08b882501a6f,78.5
452,0x566d5349cb5e0aace71a1f09cd2c141cce291d70,72.09
454,0x7b7736a2c07c4332ffad45a039d2117ae15e3f66,69.42
458,0x9cd2f95792660df4b9ca46c9a78472d9e7344667,63.72
459,0xf6b6f07862a02c85628b3a9688beae07fea9c863,50.0
460,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
461,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,64.17
462,0xe1c2485b18d7491d4e1d1034296171dc01128d20,60.56
463,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,56.52
465,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,57.23
466,0xf6b6f07862a02c85628b3a9688beae07fea9c863,58.04
467,0x36ab5220c885f4dbe0dad2ecb88d57d363a590ae,56.94
468,0x9979d204e93229c4355431dfb520e608c81bbd0c,60.0
469,0x24f729d1fd3152c14d383007f1da318405379e54,60.18
470,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
471,0x75182ab9bea2966bdf3eacbbc2cefba953474c65,56.69
473,0x10ec976c862a0e48c932fb53b5c542b5cbb13cf1,48.56
474,0xab6a4b6720fd6ab349fd394ce5028730877593a9,51.0
475,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,42.0
477,0xf6b6f07862a02c85628b3a9688beae07fea9c863,40.0
478,0xf6b6f07862a02c85628b3a9688beae07fea9c863,35.0
479,0xf6b6f07862a02c85628b3a9688beae07fea9c863,46.91
480,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
481,0xf6b6f07862a02c85628b3a9688beae07fea9c863,42.87
482,0xa3c355571288158c4f7573781f9780269233a772,52.73
483,0xf6b6f07862a02c85628b3a9688beae07fea9c863,43.52
484,0xf6b6f07862a02c85628b3a9688beae07fea9c863,48.12
485,0x81b9a5f21efdb5df0210471b9a94e0d4ad9951ed,49.12
486,0xf6b6f07862a02c85628b3a9688beae07fea9c863,42.23
487,0xf6b6f07862a02c85628b3a9688beae07fea9c863,52.79
488,0xf6b6f07862a02c85628b3a9688beae07fea9c863,44.58
490,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
491,0x980a89e33a3b719d4540b11be0ae2d7d713634f7,57.0
492,0x67954ac510255b6b3724073022196b67bdf260b6,49.58
493,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,47.0
494,0x73496bc1708b16d16a5c11bab356817954df2b05,44.99
495,0xf2aa12e97952358103dadf876a36fd3160eb0ea0,45.6
496,0x6414258ee299b740c19a11b938afe30a373d1afd,55.0
497,0x6ea1a1ff942117312c2236cb3bfbba2c698b659b,49.5
498,0x76c14c862a67563f043e0f42bc68e10422a4f83a,45.0
499,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,42.5
500,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
501,0x55b0a25d697647281553a177321dad0a0bf9a148,40.01
502,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,37.3
503,0x2478709280e8539da2527534f74f46ce053ae093,45.9
504,0x7d544a853dbcd39a53315e7002f4951a6d2f080d,45.0
505,0xb20d2b98151c4ff141a4ea1b4adce2964ea99af7,45.48
508,0xcc7344a557cdb86f7c713527c05eaf7906e1abab,35.05
509,0xdf4db131999a911921b1b5f0422aa39030eb4b92,37.56
510,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
511,0x5b4dd6c7d49163f84c15008d0dc7131c4c4e5266,35.0
512,0xcc7344a557cdb86f7c713527c05eaf7906e1abab,34.68
515,0x6dbd6a29aee4a273c5178dae7c48bc3d3deb1d7d,35.03
516,0x3dd48ad861f0b77d1312f9c95a13e52871ca95e0,30.18
517,0x6c12de0b0c430e729b0a1f547885fc0db735138e,33.58
518,0xf3d3c4532308241a4e5275a268ce4e5ed787a95d,37.53
519,0x3b502b054715a8e0d8f657169615a88b2ccdd429,31.62
520,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
521,0xaec4075e4fc8ce829bc4f0cfd5e2fa10dd2b12d1,32.33
522,0x3dd48ad861f0b77d1312f9c95a13e52871ca95e0,30.6
524,0xe4dda14480e066223a9c1e01e2fe086ba4fc71d2,26.42
525,0x5d837276ec1ddcbfe3f85d9414dffe4b641ebaff,28.5
526,0xaec4075e4fc8ce829bc4f0cfd5e2fa10dd2b12d1,30.07
527,0x81790453078a15256ba3fff8997ae0d0b52924fa,39.47
529,0x2ef9834de85f62f36fe39cb3387d30469762ad1b,27.0
530,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
531,0xfa4fc4ec2f81a4897743c5b4f45907c02ce06199,27.0
532,0xd894c509f900982bc25e7ee665449d9b8b208d8a,32.0
533,0x5eea118e75f247014c6d0e990f02a0c254edc852,30.18
536,0x0fe61de274aed1803e66ba1b863d966079cb9116,32.03
537,0xfa4fc4ec2f81a4897743c5b4f45907c02ce06199,29.3
540,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
541,0xbff36a27ceca3cfa4930da9b446c3f98bf899426,32.62
542,0x73222225044ce0fc672ff9b6f9730d0a0421382c,30.69
543,0x3b502b054715a8e0d8f657169615a88b2ccdd429,30.2
544,0x90ff3e82dbfd3179793ca4453881cc2a51512a33,31.55
545,0xe969f33397633ef579a4b64fdc46c33034651d9f,34.5
547,0xfea2bf9ccadb6fe6260d674d904c51a31a658105,33.66
548,0xf9c298545da80df7767c4e5a9296a071f13702b8,36.25
549,0x7b52af8238dc3b01559557f584e99b225db543eb,31.62
550,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
551,0x4ad19b4df971584ce9b1fad1d16c8f145b386268,36.45
552,0xbb0498661ea0b74b54219d4d1e9e08b3c73ae113,29.41
554,0xbab0c5d4ca403d63c808480da65be8b3a90f15b3,32.23
555,0xe73f9c181b571cac2bf3173634d04a9921b7ffcf,37.0
557,0x81eaca3eb49d3aff173efd1a8eaeff5e1dea00d6,29.33
560,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
562,0xbe007333bd094664c8d3ddcac8801387da800b30,29.38
565,0x1d3bc1f9d3f9770453949abd619592cd7583c5ed,32.5
566,0x0478faec5bb44c02c3be28181de4d565ab139bbc,34.73
567,0xa0c5ef87e5f88e8ff8dab67af96a1328ba7d8c28,48.88
568,0xbfd8cba6a1e10e1ab4fa11a0062f4e52e13d260f,36.0
570,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
571,0x88f09bdc8e99272588242a808052eb32702f88d0,31.0
572,0x2478709280e8539da2527534f74f46ce053ae093,33.66
573,0x2478709280e8539da2527534f74f46ce053ae093,37.23
574,0x577ff1df8c33f95c6180bcd7b56251a9d1f3422c,34.34
575,0xadfbcde3352965c23dfb79e8bdf92bd43dc20468,39.84
576,0x0c4423f0fce4ff6619dda8b75b1149eca594f880,33.31
577,0xad7bbe006c8d919ffcf6148b227bb692f7d1fbc7,34.68
578,0xad7bbe006c8d919ffcf6148b227bb692f7d1fbc7,33.69
579,0xd64aed4434c5c74917d672ad72f79c48996d2672,30.6
580,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
582,0x8ac3ecf6973e020cc0e6e8989fb71b4a77d65987,30.81
583,0xa2113f1e9a66c3b0a75bb466bbbfeeec987ac92e,33.33
584,0xd64aed4434c5c74917d672ad72f79c48996d2672,34.31
585,0x1d3077f87ee7b08217e22f65fbe014ed06e51ddf,34.0
586,0x90ce73cad357e796703df77c5d7762bc06026246,37.21
587,0x2e32935bfd5b2718f99bc8fdf8b37c16811f7d97,30.09
588,0x7b41b76d6c816ba19671c5120e957de9992e7199,34.69
589,0xf566aebc0c9c2388f03461675cc0b3851e0d0e6d,36.21
590,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
591,0xf566aebc0c9c2388f03461675cc0b3851e0d0e6d,31.62
592,0xa587ed26f5bd03140f0fe1b8812b5d6a4991e903,36.72
593,0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e,28.0
595,0x90ce73cad357e796703df77c5d7762bc06026246,34.0
596,0xfbf3f340c62d4cbde3e241bc784c840aa3e5e80a,27.66
597,0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,40.8
598,0xf20c6789e9ec4a6a8ebee1c8e2756631b68e2d3d,30.55
600,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
601,0x90ce73cad357e796703df77c5d7762bc06026246,34.65
603,0xf20c6789e9ec4a6a8ebee1c8e2756631b68e2d3d,30.59
604,0x78d32460d0a53ac2678e869eb6b4f6ba9d2ef360,27.65
605,0x2ed22ea03fea3e5bd90f6fdd52c20c26ff6e1300,26.55
606,0x48466bc93df6563c2a638a4be20feca46a1e314e,26.54
607,0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,51.28
609,0x538c4f2afa012911851dadf0655cb61377e7a8eb,28.42069
610,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
611,0x32790dee22bed1916303e2c3f4253fc2cfc0c417,23.2
612,0x7d02e5a16ba38d61ac5eca5c6536f23d09e3add0,32.0
613,0xb556d285dcf5febaff944cb65f9dfe6dee8fb78e,27.63
614,0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e,26.6
615,0xd3db398162a5e177bd093ac231dd28096f72da5e,25.5
616,0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e,27.23
617,0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e,26.54
618,0x7358a259a7bfd03d1430887dad80498328f13c9c,26.52
619,0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e,25.76
620,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
621,0x60dad8350bba2b4f2c8fbe5d1c2a25d79a1fc8d5,26.3
622,0x5606b493c51316a9e65c9b2a00bbf7ff92515a3e,25.0
624,0x00cda37bfc3dd20349aa901fe8646688218d8772,26.0
625,0x9482c72cb018ee03d8c23395038b510ed4e6040c,24.44
626,0xb556d285dcf5febaff944cb65f9dfe6dee8fb78e,26.0
627,0x860c72a9c3c10547256f5bdb494f92a9a6b3334c,42.84
628,0x54b174179ae825ed630da40b625bb3c883cd40ae,26.01
629,0xb7b037e83f492750152f25c24547476f0fd7ba31,26.63
630,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0.0
632,0x0dbf836cb12b240e4029d4be55ff220f03121742,28.5
633,0x345112915b6a0c6ee7c69644bcef7ac88e48acdb,26.54
